date,usd_idr,us10y_yield,log_return_pct,us10y_change_bp,return_lag_1,abs_return_lag_1,return_lag_2,abs_return_lag_2,return_lag_5,abs_return_lag_5,return_lag_10,abs_return_lag_10,return_lag_20,abs_return_lag_20,rolling_vol_5,rolling_vol_20,us10y_change_bp_lag_1,direction_up,high_vol_probability_filtered,high_vol_probability_filtered_lag_1,high_vol_probability_smoothed
2016-08-16,13062.0,1.5759999752044678,-0.33628891368397146,2.3000001907348633,0.061059382144323396,0.061059382144323396,0.11458692671227,0.11458692671227,-0.12963741473161702,0.12963741473161702,-0.07683442560092923,0.07683442560092923,0.12241776586188523,0.12241776586188523,0.11238566763491169,0.27311022017493625,3.7999987602233887,0,0.02326103918016147,0.015295389221774586,0.0052300363014891
2016-08-17,13111.0,1.5609999895095823,0.3744321036799378,-1.4999985694885476,-0.33628891368397146,0.33628891368397146,0.061059382144323396,0.061059382144323396,-0.030527360383606737,0.030527360383606737,0.6283064114520169,0.6283064114520169,0.11463071065320027,0.11463071065320027,0.1790114414124195,0.282861690694417,2.3000001907348633,1,0.027754729893237032,0.02326103918016147,0.005398061049197975
2016-08-18,13115.0,1.5360000133514404,0.03050408015723352,-2.499997615814187,0.3744321036799378,0.3744321036799378,-0.33628891368397146,0.33628891368397146,-0.13748856427945316,0.13748856427945316,0.3659656417530352,0.3659656417530352,0.0916100529753535,0.0916100529753535,0.2682754109298964,0.29442797153733324,-1.4999985694885476,1,0.018241215391892482,0.027754729893237032,0.003720026141928559
2016-08-19,13109.0,1.5779999494552612,-0.04575961031648642,4.19999361038208,0.03050408015723352,0.03050408015723352,0.3744321036799378,0.3744321036799378,0.11458692671227,0.11458692671227,-0.281980143401621,0.281980143401621,0.0457735741895158,0.0457735741895158,0.2545302899515575,0.2938187477601306,-2.499997615814187,0,0.01592746857059154,0.018241215391892482,0.004263759428378006
2016-08-22,13179.0,1.5390000343322754,0.532563644608009,-3.899991512298584,-0.04575961031648642,0.04575961031648642,0.03050408015723352,0.03050408015723352,0.061059382144323396,0.061059382144323396,0.14489993002375842,0.14489993002375842,0.015253203202233948,0.015253203202233948,0.2542798171069909,0.29384364563140475,4.19999361038208,1,0.04108998354638036,0.01592746857059154,0.008380374278525372
2016-08-23,13209.0,1.5529999732971191,0.2273761779974225,1.399993896484375,0.532563644608009,0.532563644608009,-0.04575961031648642,0.04575961031648642,-0.33628891368397146,0.33628891368397146,-0.12963741473161702,0.12963741473161702,-0.1373626589611979,0.1373626589611979,0.3457719189768679,0.3171698638946496,-3.899991512298584,1,0.02582375591253855,0.04108998354638036,0.004910080728296573
2016-08-24,13234.0,1.559000015258789,0.18908601481413503,0.6000041961669922,0.2273761779974225,0.2273761779974225,0.532563644608009,0.532563644608009,0.3744321036799378,0.3744321036799378,-0.030527360383606737,0.030527360383606737,0.510341207425207,0.510341207425207,0.2387799726589105,0.31782199101970404,1.399993896484375,1,0.019936400643196912,0.02582375591253855,0.0038701597872311502
2016-08-25,13258.0,1.5770000219345093,0.18118682293320482,1.8000006675720215,0.18908601481413503,0.18908601481413503,0.2273761779974225,0.2273761779974225,0.03050408015723352,0.03050408015723352,-0.13748856427945316,0.13748856427945316,-0.4874343238065533,0.4874343238065533,0.22344827498524403,0.3006306414378485,0.6000041961669922,1,0.018039739205994682,0.019936400643196912,0.0037626514049324718
2016-08-26,13246.0,1.6349999904632568,-0.0905523756412076,5.799996852874756,0.18118682293320482,0.18118682293320482,0.18908601481413503,0.18908601481413503,-0.04575961031648642,0.04575961031648642,0.11458692671227,0.11458692671227,-0.30585740314200904,0.30585740314200904,0.2066351894471985,0.276596299046539,1.8000006675720215,0,0.01628720086809319,0.018039739205994682,0.004475784144972818
2016-08-29,13310.0,1.565999984741211,0.4820012344232549,-6.90000057220459,-0.0905523756412076,0.0905523756412076,0.18118682293320482,0.18118682293320482,0.532563644608009,0.532563644608009,0.061059382144323396,0.061059382144323396,-0.2914335984018554,0.2914335984018554,0.22131831086399198,0.2655477398255408,5.799996852874756,1,0.03447950431630893,0.01628720086809319,0.008857064311167343
2016-08-30,13248.0,1.5700000524520874,-0.46690347641164176,0.4000067710876465,0.4820012344232549,0.4820012344232549,-0.0905523756412076,0.0905523756412076,0.2273761779974225,0.2273761779974225,-0.33628891368397146,0.33628891368397146,-0.07683442560092923,0.07683442560092923,0.20318963664810372,0.2662328061801348,-6.90000057220459,0,0.04549197342751722,0.03447950431630893,0.009366350133731358
2016-08-31,13283.0,1.5679999589920044,0.2638424507462385,-0.20000934600830078,-0.46690347641164176,0.46690347641164176,0.4820012344232549,0.4820012344232549,0.18908601481413503,0.18908601481413503,0.3744321036799378,0.3744321036799378,0.6283064114520169,0.6283064114520169,0.3569742316419093,0.29353867878339024,0.4000067710876465,1,0.028965410462765122,0.04549197342751722,0.005549203870135376
2016-09-01,13280.0,1.5700000524520874,-0.022587810207843284,0.20000934600830078,0.2638424507462385,0.2638424507462385,-0.46690347641164176,0.46690347641164176,0.18118682293320482,0.18118682293320482,0.03050408015723352,0.03050408015723352,0.3659656417530352,0.3659656417530352,0.36525614209299145,0.26866213324459054,-0.20000934600830078,0,0.01859742563859174,0.028965410462765122,0.004325523006884201
2016-09-02,13273.0,1.5959999561309814,-0.05272474042225489,2.5999903678894043,-0.022587810207843284,0.022587810207843284,0.2638424507462385,0.2638424507462385,-0.0905523756412076,0.0905523756412076,-0.04575961031648642,0.04575961031648642,-0.281980143401621,0.281980143401621,0.3616451636174402,0.26023420081888426,0.20000934600830078,0,0.0160685680292946,0.01859742563859174,0.006738326276335548
